SellerID,Period,Declared_Price
80,311,173
81,311,174
82,311,175
83,311,205
84,311,206
85,311,207
86,311,209
87,311,211
88,311,212
89,311,213
90,311,214
56,305,117
57,305,121
58,305,123
59,305,124
60,305,256
61,305,257
62,305,258
63,305,259
64,305,260
65,305,261
66,305,262
67,305,263
68,305,264
91,297,259
134,289,120
135,289,204
136,289,240
137,289,307
72,312,165
73,312,166
74,312,167
75,312,168
76,312,169
77,312,170
78,312,171
79,312,172
80,312,173
81,312,174
82,312,175
83,312,205
84,312,206
85,312,207
86,312,209
87,312,211
88,312,212
89,312,213
90,312,214
56,304,117
57,304,121
58,304,123
59,304,124
60,304,256
61,304,257
62,304,258
63,304,259
64,304,260
65,304,261
66,304,262
67,304,263
68,304,264
56,307,117
57,307,121
58,307,123
59,307,124
60,307,256
61,307,257
62,307,258
63,307,259
64,307,260
65,307,261
66,307,262
67,307,263
68,307,264
91,299,259
56,306,117
57,306,121
58,306,123
59,306,124
60,306,256
61,306,257
62,306,258
63,306,259
64,306,260
65,306,261
66,306,262
67,306,263
68,306,264
91,294,259
56,301,117
57,301,121
58,301,123
59,301,124
60,301,256
61,301,257
62,301,258
63,301,259
64,301,260
65,301,261
66,301,262
67,301,263
68,301,264
91,293,259
56,300,117
57,300,121
58,300,123
59,300,124
60,300,256
61,300,257
62,300,258
63,300,259
64,300,260
65,300,261
66,300,262
67,300,263
68,300,264
91,296,259
56,303,117
57,303,121
58,303,123
59,303,124
60,303,256
61,303,257
62,303,258
63,303,259
64,303,260
65,303,261
66,303,262
67,303,263
68,303,264
91,295,259
72,310,165
73,310,166
74,310,167
75,310,168
76,310,169
77,310,170
78,310,171
79,310,172
80,310,173
81,310,174
82,310,175
83,310,205
84,310,206
85,310,207
86,310,209
87,310,211
88,310,212
89,310,213
90,310,214
56,302,117
57,302,121
58,302,123
59,302,124
60,302,256
61,302,257
62,302,258
63,302,259
64,302,260
65,302,261
66,302,262
67,302,263
68,302,264
91,290,259
91,292,259
91,291,259
56,309,117
57,309,121
58,309,123
59,309,124
60,309,256
61,309,257
62,309,258
63,309,259
64,309,260
65,309,261
66,309,262
67,309,263
68,309,264
56,308,117
57,308,121
58,308,123
59,308,124
60,308,256
61,308,257
62,308,258
63,308,259
64,308,260
65,308,261
66,308,262
67,308,263
68,308,264
72,300,165
73,300,166
74,300,167
75,300,168
76,300,169
77,300,170
78,300,171
79,300,172
80,300,173
81,300,174
82,300,175
83,300,205
84,300,206
85,300,207
86,300,209
87,300,211
88,300,212
89,300,213
90,300,214
72,301,165
73,301,166
74,301,167
75,301,168
76,301,169
77,301,170
78,301,171
79,301,172
80,301,173
81,301,174
82,301,175
83,301,205
84,301,206
85,301,207
86,301,209
87,301,211
88,301,212
89,301,213
90,301,214
72,302,165
73,302,166
74,302,167
75,302,168
76,302,169
77,302,170
78,302,171
79,302,172
80,302,173
81,302,174
82,302,175
83,302,205
84,302,206
85,302,207
86,302,209
87,302,211
88,302,212
89,302,213
90,302,214
72,303,165
73,303,166
74,303,167
75,303,168
76,303,169
77,303,170
78,303,171
79,303,172
80,303,173
81,303,174
82,303,175
83,303,205
84,303,206
85,303,207
86,303,209
87,303,211
88,303,212
89,303,213
90,303,214
134,297,120
135,297,204
136,297,240
137,297,307
56,312,117
57,312,121
58,312,123
59,312,124
60,312,256
61,312,257
62,312,258
63,312,259
64,312,260
65,312,261
66,312,262
67,312,263
68,312,264
92,309,166
93,309,167
94,309,169
95,309,174
96,309,175
97,309,236
98,309,238
99,309,239
100,309,240
101,309,241
102,309,242
103,309,243
104,309,244
105,309,325
106,309,328
107,309,331
56,311,117
57,311,121
58,311,123
59,311,124
60,311,256
61,311,257
62,311,258
63,311,259
64,311,260
65,311,261
66,311,262
67,311,263
68,311,264
134,296,120
135,296,204
136,296,240
137,296,307
92,308,166
93,308,167
94,308,169
95,308,174
96,308,175
97,308,236
98,308,238
99,308,239
100,308,240
101,308,241
102,308,242
103,308,243
104,308,244
105,308,325
106,308,328
107,308,331
134,299,120
135,299,204
136,299,240
137,299,307
134,298,120
135,298,204
136,298,240
137,298,307
134,293,120
135,293,204
136,293,240
137,293,307
92,305,166
93,305,167
94,305,169
95,305,174
96,305,175
97,305,236
98,305,238
99,305,239
100,305,240
101,305,241
102,305,242
103,305,243
104,305,244
105,305,325
106,305,328
107,305,331
72,308,165
73,308,166
74,308,167
75,308,168
76,308,169
77,308,170
78,308,171
79,308,172
80,308,173
81,308,174
82,308,175
83,308,205
84,308,206
85,308,207
86,308,209
87,308,211
88,308,212
89,308,213
90,308,214
134,292,120
135,292,204
136,292,240
137,292,307
72,309,165
73,309,166
74,309,167
75,309,168
76,309,169
77,309,170
78,309,171
79,309,172
80,309,173
81,309,174
82,309,175
83,309,205
84,309,206
85,309,207
86,309,209
87,309,211
88,309,212
89,309,213
90,309,214
92,304,166
93,304,167
94,304,169
95,304,174
96,304,175
97,304,236
98,304,238
99,304,239
100,304,240
101,304,241
102,304,242
103,304,243
104,304,244
105,304,325
106,304,328
107,304,331
134,295,120
135,295,204
136,295,240
137,295,307
92,307,166
93,307,167
94,307,169
95,307,174
96,307,175
97,307,236
98,307,238
99,307,239
100,307,240
101,307,241
102,307,242
103,307,243
104,307,244
105,307,325
106,307,328
107,307,331
56,310,117
57,310,121
58,310,123
59,310,124
60,310,256
61,310,257
62,310,258
63,310,259
64,310,260
65,310,261
66,310,262
67,310,263
68,310,264
134,294,120
135,294,204
136,294,240
137,294,307
92,306,166
93,306,167
94,306,169
95,306,174
96,306,175
97,306,236
98,306,238
99,306,239
100,306,240
101,306,241
102,306,242
103,306,243
104,306,244
105,306,325
106,306,328
107,306,331
72,304,165
73,304,166
74,304,167
75,304,168
76,304,169
77,304,170
78,304,171
79,304,172
80,304,173
81,304,174
82,304,175
83,304,205
84,304,206
85,304,207
86,304,209
87,304,211
88,304,212
89,304,213
90,304,214
92,301,166
93,301,167
94,301,169
95,301,174
96,301,175
97,301,236
98,301,238
99,301,239
100,301,240
101,301,241
102,301,242
103,301,243
104,301,244
105,301,325
106,301,328
107,301,331
72,305,165
73,305,166
74,305,167
75,305,168
76,305,169
77,305,170
78,305,171
79,305,172
80,305,173
81,305,174
82,305,175
83,305,205
84,305,206
85,305,207
86,305,209
87,305,211
88,305,212
89,305,213
90,305,214
92,300,166
93,300,167
94,300,169
95,300,174
96,300,175
97,300,236
98,300,238
99,300,239
100,300,240
101,300,241
102,300,242
103,300,243
104,300,244
105,300,325
106,300,328
107,300,331
134,291,120
135,291,204
136,291,240
137,291,307
72,306,165
73,306,166
74,306,167
75,306,168
76,306,169
77,306,170
78,306,171
79,306,172
80,306,173
81,306,174
82,306,175
83,306,205
84,306,206
85,306,207
86,306,209
87,306,211
88,306,212
89,306,213
90,306,214
92,303,166
93,303,167
94,303,169
95,303,174
96,303,175
97,303,236
98,303,238
99,303,239
100,303,240
101,303,241
102,303,242
103,303,243
104,303,244
105,303,325
106,303,328
107,303,331
134,290,120
135,290,204
136,290,240
137,290,307
92,302,166
93,302,167
94,302,169
95,302,174
96,302,175
97,302,236
98,302,238
99,302,239
100,302,240
101,302,241
102,302,242
103,302,243
104,302,244
105,302,325
106,302,328
107,302,331
72,307,165
73,307,166
74,307,167
75,307,168
76,307,169
77,307,170
78,307,171
79,307,172
80,307,173
81,307,174
82,307,175
83,307,205
84,307,206
85,307,207
86,307,209
87,307,211
88,307,212
89,307,213
90,307,214
92,310,166
93,310,167
94,310,169
95,310,174
96,310,175
97,310,236
98,310,238
99,310,239
100,310,240
101,310,241
102,310,242
103,310,243
104,310,244
105,310,325
106,310,328
107,310,331
69,311,262
69,310,262
108,312,205
109,312,206
110,312,207
111,312,208
112,312,209
113,312,210
114,312,211
115,312,212
116,312,213
117,312,215
118,312,255
119,312,256
120,312,257
121,312,258
122,312,259
123,312,260
124,312,261
125,312,262
126,312,263
127,312,264
128,312,265
129,312,267
130,312,269
131,312,271
132,312,273
133,312,274
108,311,205
109,311,206
110,311,207
111,311,208
112,311,209
113,311,210
114,311,211
115,311,212
116,311,213
117,311,215
118,311,255
119,311,256
120,311,257
121,311,258
122,311,259
123,311,260
124,311,261
125,311,262
126,311,263
127,311,264
128,311,265
129,311,267
130,311,269
131,311,271
132,311,273
133,311,274
69,312,262
108,310,205
109,310,206
110,310,207
111,310,208
112,310,209
113,310,210
114,310,211
115,310,212
116,310,213
117,310,215
118,310,255
119,310,256
120,310,257
121,310,258
122,310,259
123,310,260
124,310,261
125,310,262
126,310,263
127,310,264
128,310,265
129,310,267
130,310,269
131,310,271
132,310,273
133,310,274
92,312,166
93,312,167
94,312,169
95,312,174
96,312,175
97,312,236
98,312,238
99,312,239
100,312,240
101,312,241
102,312,242
103,312,243
104,312,244
105,312,325
106,312,328
107,312,331
92,311,166
93,311,167
94,311,169
95,311,174
96,311,175
97,311,236
98,311,238
99,311,239
100,311,240
101,311,241
102,311,242
103,311,243
104,311,244
105,311,325
106,311,328
107,311,331
108,309,205
109,309,206
110,309,207
111,309,208
112,309,209
113,309,210
114,309,211
115,309,212
116,309,213
117,309,215
118,309,255
119,309,256
120,309,257
121,309,258
122,309,259
123,309,260
124,309,261
125,309,262
126,309,263
127,309,264
128,309,265
129,309,267
130,309,269
131,309,271
132,309,273
133,309,274
108,308,205
109,308,206
110,308,207
111,308,208
112,308,209
113,308,210
114,308,211
115,308,212
116,308,213
117,308,215
118,308,255
119,308,256
120,308,257
121,308,258
122,308,259
123,308,260
124,308,261
125,308,262
126,308,263
127,308,264
128,308,265
129,308,267
130,308,269
131,308,271
132,308,273
133,308,274
108,307,205
109,307,206
110,307,207
111,307,208
112,307,209
113,307,210
114,307,211
115,307,212
116,307,213
117,307,215
118,307,255
119,307,256
120,307,257
121,307,258
122,307,259
123,307,260
124,307,261
125,307,262
126,307,263
127,307,264
128,307,265
129,307,267
130,307,269
131,307,271
132,307,273
133,307,274
108,306,205
109,306,206
110,306,207
111,306,208
112,306,209
113,306,210
114,306,211
115,306,212
116,306,213
117,306,215
118,306,255
119,306,256
120,306,257
121,306,258
122,306,259
123,306,260
124,306,261
125,306,262
126,306,263
127,306,264
128,306,265
129,306,267
130,306,269
131,306,271
132,306,273
133,306,274
108,305,205
109,305,206
110,305,207
111,305,208
112,305,209
113,305,210
114,305,211
115,305,212
116,305,213
117,305,215
118,305,255
119,305,256
120,305,257
121,305,258
122,305,259
123,305,260
124,305,261
125,305,262
126,305,263
127,305,264
128,305,265
129,305,267
130,305,269
131,305,271
132,305,273
133,305,274
108,304,205
109,304,206
110,304,207
111,304,208
112,304,209
113,304,210
114,304,211
115,304,212
116,304,213
117,304,215
118,304,255
119,304,256
120,304,257
121,304,258
122,304,259
123,304,260
124,304,261
125,304,262
126,304,263
127,304,264
128,304,265
129,304,267
130,304,269
131,304,271
132,304,273
133,304,274
108,303,205
109,303,206
110,303,207
111,303,208
112,303,209
113,303,210
114,303,211
115,303,212
116,303,213
117,303,215
118,303,255
119,303,256
120,303,257
121,303,258
122,303,259
123,303,260
124,303,261
125,303,262
126,303,263
127,303,264
128,303,265
129,303,267
130,303,269
131,303,271
132,303,273
133,303,274
69,300,262
91,289,259
108,302,205
109,302,206
110,302,207
111,302,208
112,302,209
113,302,210
114,302,211
115,302,212
116,302,213
117,302,215
118,302,255
119,302,256
120,302,257
121,302,258
122,302,259
123,302,260
124,302,261
125,302,262
126,302,263
127,302,264
128,302,265
129,302,267
130,302,269
131,302,271
132,302,273
133,302,274
108,301,205
109,301,206
110,301,207
111,301,208
112,301,209
113,301,210
114,301,211
115,301,212
116,301,213
117,301,215
118,301,255
119,301,256
120,301,257
121,301,258
122,301,259
123,301,260
124,301,261
125,301,262
126,301,263
127,301,264
128,301,265
129,301,267
130,301,269
131,301,271
132,301,273
133,301,274
69,302,262
108,300,205
109,300,206
110,300,207
111,300,208
112,300,209
113,300,210
114,300,211
115,300,212
116,300,213
117,300,215
118,300,255
119,300,256
120,300,257
121,300,258
122,300,259
123,300,260
124,300,261
125,300,262
126,300,263
127,300,264
128,300,265
129,300,267
130,300,269
131,300,271
132,300,273
133,300,274
69,301,262
69,304,262
69,303,262
69,306,262
1,312,120
2,312,170
3,312,240
4,312,250
69,305,262
69,308,262
69,307,262
69,309,262
92,297,166
93,297,167
94,297,169
95,297,174
96,297,175
97,297,236
98,297,238
99,297,239
100,297,240
101,297,241
102,297,242
103,297,243
104,297,244
105,297,325
106,297,328
107,297,331
92,296,166
93,296,167
94,296,169
95,296,174
96,296,175
97,296,236
98,296,238
99,296,239
100,296,240
101,296,241
102,296,242
103,296,243
104,296,244
105,296,325
106,296,328
107,296,331
92,299,166
93,299,167
94,299,169
95,299,174
96,299,175
97,299,236
98,299,238
99,299,239
100,299,240
101,299,241
102,299,242
103,299,243
104,299,244
105,299,325
106,299,328
107,299,331
92,298,166
93,298,167
94,298,169
95,298,174
96,298,175
97,298,236
98,298,238
99,298,239
100,298,240
101,298,241
102,298,242
103,298,243
104,298,244
105,298,325
106,298,328
107,298,331
92,293,166
93,293,167
94,293,169
95,293,174
96,293,175
97,293,236
98,293,238
99,293,239
100,293,240
101,293,241
102,293,242
103,293,243
104,293,244
105,293,325
106,293,328
107,293,331
92,292,166
93,292,167
94,292,169
95,292,174
96,292,175
97,292,236
98,292,238
99,292,239
100,292,240
101,292,241
102,292,242
103,292,243
104,292,244
105,292,325
106,292,328
107,292,331
1,310,120
2,310,170
3,310,240
4,310,250
92,295,166
93,295,167
94,295,169
95,295,174
96,295,175
97,295,236
98,295,238
99,295,239
100,295,240
101,295,241
102,295,242
103,295,243
104,295,244
105,295,325
106,295,328
107,295,331
1,311,120
2,311,170
3,311,240
4,311,250
92,294,166
93,294,167
94,294,169
95,294,174
96,294,175
97,294,236
98,294,238
99,294,239
100,294,240
101,294,241
102,294,242
103,294,243
104,294,244
105,294,325
106,294,328
107,294,331
69,290,262
69,292,262
92,291,166
93,291,167
94,291,169
95,291,174
96,291,175
97,291,236
98,291,238
99,291,239
100,291,240
101,291,241
102,291,242
103,291,243
104,291,244
105,291,325
106,291,328
107,291,331
69,291,262
92,290,166
93,290,167
94,290,169
95,290,174
96,290,175
97,290,236
98,290,238
99,290,239
100,290,240
101,290,241
102,290,242
103,290,243
104,290,244
105,290,325
106,290,328
107,290,331
69,294,262
69,293,262
69,296,262
69,295,262
69,298,262
1,309,120
2,309,170
3,309,240
4,309,250
69,297,262
69,299,262
108,299,205
109,299,206
110,299,207
111,299,208
112,299,209
113,299,210
114,299,211
115,299,212
116,299,213
117,299,215
118,299,255
119,299,256
120,299,257
121,299,258
122,299,259
123,299,260
124,299,261
125,299,262
126,299,263
127,299,264
128,299,265
129,299,267
130,299,269
131,299,271
132,299,273
133,299,274
108,298,205
109,298,206
110,298,207
111,298,208
112,298,209
113,298,210
114,298,211
115,298,212
116,298,213
117,298,215
118,298,255
119,298,256
120,298,257
121,298,258
122,298,259
123,298,260
124,298,261
125,298,262
126,298,263
127,298,264
128,298,265
129,298,267
130,298,269
131,298,271
132,298,273
133,298,274
108,297,205
109,297,206
110,297,207
111,297,208
112,297,209
113,297,210
114,297,211
115,297,212
116,297,213
117,297,215
118,297,255
119,297,256
120,297,257
121,297,258
122,297,259
123,297,260
124,297,261
125,297,262
126,297,263
127,297,264
128,297,265
129,297,267
130,297,269
131,297,271
132,297,273
133,297,274
108,296,205
109,296,206
110,296,207
111,296,208
112,296,209
113,296,210
114,296,211
115,296,212
116,296,213
117,296,215
118,296,255
119,296,256
120,296,257
121,296,258
122,296,259
123,296,260
124,296,261
125,296,262
126,296,263
127,296,264
128,296,265
129,296,267
130,296,269
131,296,271
132,296,273
133,296,274
1,301,120
2,301,170
3,301,240
4,301,250
1,302,120
2,302,170
3,302,240
4,302,250
108,295,205
109,295,206
110,295,207
111,295,208
112,295,209
113,295,210
114,295,211
115,295,212
116,295,213
117,295,215
118,295,255
119,295,256
120,295,257
121,295,258
122,295,259
123,295,260
124,295,261
125,295,262
126,295,263
127,295,264
128,295,265
129,295,267
130,295,269
131,295,271
132,295,273
133,295,274
1,303,120
2,303,170
3,303,240
4,303,250
108,294,205
109,294,206
110,294,207
111,294,208
112,294,209
113,294,210
114,294,211
115,294,212
116,294,213
117,294,215
118,294,255
119,294,256
120,294,257
121,294,258
122,294,259
123,294,260
124,294,261
125,294,262
126,294,263
127,294,264
128,294,265
129,294,267
130,294,269
131,294,271
132,294,273
133,294,274
1,304,120
2,304,170
3,304,240
4,304,250
108,293,205
109,293,206
110,293,207
111,293,208
112,293,209
113,293,210
114,293,211
115,293,212
116,293,213
117,293,215
118,293,255
119,293,256
120,293,257
121,293,258
122,293,259
123,293,260
124,293,261
125,293,262
126,293,263
127,293,264
128,293,265
129,293,267
130,293,269
131,293,271
132,293,273
133,293,274
1,305,120
2,305,170
3,305,240
4,305,250
108,292,205
109,292,206
110,292,207
111,292,208
112,292,209
113,292,210
114,292,211
115,292,212
116,292,213
117,292,215
118,292,255
119,292,256
120,292,257
121,292,258
122,292,259
123,292,260
124,292,261
125,292,262
126,292,263
127,292,264
128,292,265
129,292,267
130,292,269
131,292,271
132,292,273
133,292,274
1,306,120
2,306,170
3,306,240
4,306,250
108,291,205
109,291,206
110,291,207
111,291,208
112,291,209
113,291,210
114,291,211
115,291,212
116,291,213
117,291,215
118,291,255
119,291,256
120,291,257
121,291,258
122,291,259
123,291,260
124,291,261
125,291,262
126,291,263
127,291,264
128,291,265
129,291,267
130,291,269
131,291,271
132,291,273
133,291,274
1,307,120
2,307,170
3,307,240
4,307,250
108,290,205
109,290,206
110,290,207
111,290,208
112,290,209
113,290,210
114,290,211
115,290,212
116,290,213
117,290,215
118,290,255
119,290,256
120,290,257
121,290,258
122,290,259
123,290,260
124,290,261
125,290,262
126,290,263
127,290,264
128,290,265
129,290,267
130,290,269
131,290,271
132,290,273
133,290,274
1,308,120
2,308,170
3,308,240
4,308,250
1,300,120
2,300,170
3,300,240
4,300,250
43,298,165
44,298,166
45,298,167
46,298,168
47,298,173
48,298,316
49,298,319
50,298,320
51,298,321
52,298,346
53,298,347
54,298,349
55,298,353
43,297,165
44,297,166
45,297,167
46,297,168
47,297,173
48,297,316
49,297,319
50,297,320
51,297,321
52,297,346
53,297,347
54,297,349
55,297,353
69,289,262
91,300,259
43,299,165
44,299,166
45,299,167
46,299,168
47,299,173
48,299,316
49,299,319
50,299,320
51,299,321
52,299,346
53,299,347
54,299,349
55,299,353
108,289,205
109,289,206
110,289,207
111,289,208
112,289,209
113,289,210
114,289,211
115,289,212
116,289,213
117,289,215
118,289,255
119,289,256
120,289,257
121,289,258
122,289,259
123,289,260
124,289,261
125,289,262
126,289,263
127,289,264
128,289,265
129,289,267
130,289,269
131,289,271
132,289,273
133,289,274
43,290,165
44,290,166
45,290,167
46,290,168
47,290,173
48,290,316
49,290,319
50,290,320
51,290,321
52,290,346
53,290,347
54,290,349
55,290,353
43,292,165
44,292,166
45,292,167
46,292,168
47,292,173
48,292,316
49,292,319
50,292,320
51,292,321
52,292,346
53,292,347
54,292,349
55,292,353
43,291,165
44,291,166
45,291,167
46,291,168
47,291,173
48,291,316
49,291,319
50,291,320
51,291,321
52,291,346
53,291,347
54,291,349
55,291,353
43,294,165
44,294,166
45,294,167
46,294,168
47,294,173
48,294,316
49,294,319
50,294,320
51,294,321
52,294,346
53,294,347
54,294,349
55,294,353
43,293,165
44,293,166
45,293,167
46,293,168
47,293,173
48,293,316
49,293,319
50,293,320
51,293,321
52,293,346
53,293,347
54,293,349
55,293,353
43,296,165
44,296,166
45,296,167
46,296,168
47,296,173
48,296,316
49,296,319
50,296,320
51,296,321
52,296,346
53,296,347
54,296,349
55,296,353
43,295,165
44,295,166
45,295,167
46,295,168
47,295,173
48,295,316
49,295,319
50,295,320
51,295,321
52,295,346
53,295,347
54,295,349
55,295,353
70,296,173
71,296,262
70,297,173
71,297,262
70,294,173
71,294,262
70,295,173
71,295,262
70,298,173
71,298,262
70,299,173
71,299,262
43,289,165
44,289,166
45,289,167
46,289,168
47,289,173
48,289,316
49,289,319
50,289,320
51,289,321
52,289,346
53,289,347
54,289,349
55,289,353
70,289,173
71,289,262
70,292,173
71,292,262
70,293,173
71,293,262
70,290,173
71,290,262
70,291,173
71,291,262
91,328,259
91,327,259
91,329,259
91,324,259
134,327,120
135,327,204
136,327,240
137,327,307
91,323,259
134,326,120
135,326,204
136,326,240
137,326,307
91,326,259
134,329,120
135,329,204
136,329,240
137,329,307
91,325,259
134,328,120
135,328,204
136,328,240
137,328,307
91,331,259
134,323,120
135,323,204
136,323,240
137,323,307
91,330,259
134,322,120
135,322,204
136,322,240
137,322,307
91,333,259
134,325,120
135,325,204
136,325,240
137,325,307
91,332,259
134,324,120
135,324,204
136,324,240
137,324,307
134,321,120
135,321,204
136,321,240
137,321,307
134,320,120
135,320,204
136,320,240
137,320,307
91,335,259
91,334,259
91,336,259
134,334,120
135,334,204
136,334,240
137,334,307
134,333,120
135,333,204
136,333,240
137,333,307
134,336,120
135,336,204
136,336,240
137,336,307
134,335,120
135,335,204
136,335,240
137,335,307
134,330,120
135,330,204
136,330,240
137,330,307
134,332,120
135,332,204
136,332,240
137,332,307
134,331,120
135,331,204
136,331,240
137,331,307
91,317,259
91,316,259
134,319,120
135,319,204
136,319,240
137,319,307
91,319,259
91,318,259
91,313,259
134,316,120
135,316,204
136,316,240
137,316,307
134,315,120
135,315,204
136,315,240
137,315,307
91,315,259
134,318,120
135,318,204
136,318,240
137,318,307
91,314,259
134,317,120
135,317,204
136,317,240
137,317,307
91,320,259
91,322,259
134,314,120
135,314,204
136,314,240
137,314,307
91,321,259
134,313,120
135,313,204
136,313,240
137,313,307
70,315,173
71,315,262
92,330,166
93,330,167
94,330,169
95,330,174
96,330,175
97,330,236
98,330,238
99,330,239
100,330,240
101,330,241
102,330,242
103,330,243
104,330,244
105,330,325
106,330,328
107,330,331
70,316,173
71,316,262
70,313,173
71,313,262
92,332,166
93,332,167
94,332,169
95,332,174
96,332,175
97,332,236
98,332,238
99,332,239
100,332,240
101,332,241
102,332,242
103,332,243
104,332,244
105,332,325
106,332,328
107,332,331
70,314,173
71,314,262
92,331,166
93,331,167
94,331,169
95,331,174
96,331,175
97,331,236
98,331,238
99,331,239
100,331,240
101,331,241
102,331,242
103,331,243
104,331,244
105,331,325
106,331,328
107,331,331
70,319,173
71,319,262
70,317,173
71,317,262
70,318,173
71,318,262
69,331,262
69,330,262
108,336,205
109,336,206
110,336,207
111,336,208
112,336,209
113,336,210
114,336,211
115,336,212
116,336,213
117,336,215
118,336,255
119,336,256
120,336,257
121,336,258
122,336,259
123,336,260
124,336,261
125,336,262
126,336,263
127,336,264
128,336,265
129,336,267
130,336,269
131,336,271
132,336,273
133,336,274
69,333,262
108,335,205
109,335,206
110,335,207
111,335,208
112,335,209
113,335,210
114,335,211
115,335,212
116,335,213
117,335,215
118,335,255
119,335,256
120,335,257
121,335,258
122,335,259
123,335,260
124,335,261
125,335,262
126,335,263
127,335,264
128,335,265
129,335,267
130,335,269
131,335,271
132,335,273
133,335,274
69,332,262
108,334,205
109,334,206
110,334,207
111,334,208
112,334,209
113,334,210
114,334,211
115,334,212
116,334,213
117,334,215
118,334,255
119,334,256
120,334,257
121,334,258
122,334,259
123,334,260
124,334,261
125,334,262
126,334,263
127,334,264
128,334,265
129,334,267
130,334,269
131,334,271
132,334,273
133,334,274
69,335,262
108,333,205
109,333,206
110,333,207
111,333,208
112,333,209
113,333,210
114,333,211
115,333,212
116,333,213
117,333,215
118,333,255
119,333,256
120,333,257
121,333,258
122,333,259
123,333,260
124,333,261
125,333,262
126,333,263
127,333,264
128,333,265
129,333,267
130,333,269
131,333,271
132,333,273
133,333,274
69,334,262
108,332,205
109,332,206
110,332,207
111,332,208
112,332,209
113,332,210
114,332,211
115,332,212
116,332,213
117,332,215
118,332,255
119,332,256
120,332,257
121,332,258
122,332,259
123,332,260
124,332,261
125,332,262
126,332,263
127,332,264
128,332,265
129,332,267
130,332,269
131,332,271
132,332,273
133,332,274
108,331,205
109,331,206
110,331,207
111,331,208
112,331,209
113,331,210
114,331,211
115,331,212
116,331,213
117,331,215
118,331,255
119,331,256
120,331,257
121,331,258
122,331,259
123,331,260
124,331,261
125,331,262
126,331,263
127,331,264
128,331,265
129,331,267
130,331,269
131,331,271
132,331,273
133,331,274
69,336,262
108,330,205
109,330,206
110,330,207
111,330,208
112,330,209
113,330,210
114,330,211
115,330,212
116,330,213
117,330,215
118,330,255
119,330,256
120,330,257
121,330,258
122,330,259
123,330,260
124,330,261
125,330,262
126,330,263
127,330,264
128,330,265
129,330,267
130,330,269
131,330,271
132,330,273
133,330,274
92,334,166
93,334,167
94,334,169
95,334,174
96,334,175
97,334,236
98,334,238
99,334,239
100,334,240
101,334,241
102,334,242
103,334,243
104,334,244
105,334,325
106,334,328
107,334,331
92,333,166
93,333,167
94,333,169
95,333,174
96,333,175
97,333,236
98,333,238
99,333,239
100,333,240
101,333,241
102,333,242
103,333,243
104,333,244
105,333,325
106,333,328
107,333,331
92,336,166
93,336,167
94,336,169
95,336,174
96,336,175
97,336,236
98,336,238
99,336,239
100,336,240
101,336,241
102,336,242
103,336,243
104,336,244
105,336,325
106,336,328
107,336,331
92,335,166
93,335,167
94,335,169
95,335,174
96,335,175
97,335,236
98,335,238
99,335,239
100,335,240
101,335,241
102,335,242
103,335,243
104,335,244
105,335,325
106,335,328
107,335,331
108,329,205
109,329,206
110,329,207
111,329,208
112,329,209
113,329,210
114,329,211
115,329,212
116,329,213
117,329,215
118,329,255
119,329,256
120,329,257
121,329,258
122,329,259
123,329,260
124,329,261
125,329,262
126,329,263
127,329,264
128,329,265
129,329,267
130,329,269
131,329,271
132,329,273
133,329,274
108,328,205
109,328,206
110,328,207
111,328,208
112,328,209
113,328,210
114,328,211
115,328,212
116,328,213
117,328,215
118,328,255
119,328,256
120,328,257
121,328,258
122,328,259
123,328,260
124,328,261
125,328,262
126,328,263
127,328,264
128,328,265
129,328,267
130,328,269
131,328,271
132,328,273
133,328,274
108,327,205
109,327,206
110,327,207
111,327,208
112,327,209
113,327,210
114,327,211
115,327,212
116,327,213
117,327,215
118,327,255
119,327,256
120,327,257
121,327,258
122,327,259
123,327,260
124,327,261
125,327,262
126,327,263
127,327,264
128,327,265
129,327,267
130,327,269
131,327,271
132,327,273
133,327,274
69,320,262
43,331,165
44,331,166
45,331,167
46,331,168
47,331,173
48,331,316
49,331,319
50,331,320
51,331,321
52,331,346
53,331,347
54,331,349
55,331,353
108,326,205
109,326,206
110,326,207
111,326,208
112,326,209
113,326,210
114,326,211
115,326,212
116,326,213
117,326,215
118,326,255
119,326,256
120,326,257
121,326,258
122,326,259
123,326,260
124,326,261
125,326,262
126,326,263
127,326,264
128,326,265
129,326,267
130,326,269
131,326,271
132,326,273
133,326,274
43,330,165
44,330,166
45,330,167
46,330,168
47,330,173
48,330,316
49,330,319
50,330,320
51,330,321
52,330,346
53,330,347
54,330,349
55,330,353
108,325,205
109,325,206
110,325,207
111,325,208
112,325,209
113,325,210
114,325,211
115,325,212
116,325,213
117,325,215
118,325,255
119,325,256
120,325,257
121,325,258
122,325,259
123,325,260
124,325,261
125,325,262
126,325,263
127,325,264
128,325,265
129,325,267
130,325,269
131,325,271
132,325,273
133,325,274
69,322,262
43,333,165
44,333,166
45,333,167
46,333,168
47,333,173
48,333,316
49,333,319
50,333,320
51,333,321
52,333,346
53,333,347
54,333,349
55,333,353
108,324,205
109,324,206
110,324,207
111,324,208
112,324,209
113,324,210
114,324,211
115,324,212
116,324,213
117,324,215
118,324,255
119,324,256
120,324,257
121,324,258
122,324,259
123,324,260
124,324,261
125,324,262
126,324,263
127,324,264
128,324,265
129,324,267
130,324,269
131,324,271
132,324,273
133,324,274
43,332,165
44,332,166
